z_0_RfR_0,z_0_RfR_1,z_0_RfR_2,z_1_RfR_0,z_1_RfR_1,z_1_RfR_2,z_2_RfR_0,z_2_RfR_1,z_2_RfR_2,z_3_RfR_0,z_3_RfR_1,z_3_RfR_2,z_4_RfR_0,z_4_RfR_1,z_4_RfR_2,z_EWS_DaysToThreat,z_Az1_DikeIncrease_0,z_Az1_DikeIncrease_1,z_Az1_DikeIncrease_2,z_Az2_DikeIncrease_0,z_Az2_DikeIncrease_1,z_Az2_DikeIncrease_2,z_Az3_DikeIncrease_0,z_Az3_DikeIncrease_1,z_Az3_DikeIncrease_2,z_Az4_DikeIncrease_0,z_Az4_DikeIncrease_1,z_Az4_DikeIncrease_2,z_Az5_DikeIncrease_0,z_Az5_DikeIncrease_1,z_Az5_DikeIncrease_2,z_Dike_Investment_Costs,z_Evacuation_Costs,z_RfR_Investment_Costs,z_Expected_Number_of_Deaths,z_Az3_Expected_Annual_Damage,z_Az3_Expected_Number_of_Deaths
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.45136138,0.0,0.0,0.2121329112336669,60784253.24896517,0.1345822588356687
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.45136138,9039.635763556882,30700000.0,0.0211682929067577,39056520.890742406,0.0103158627480856
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8453407.696608048,1704.913590196732,213300000.0,0.0341320553169052,35538667.74065087,0.0266743019072736
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.309666242,985.4269372753944,455700000.0,0.0243370640852364,33446184.554734893,0.0243370640852364
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6132.974890515534,61400000.0,0.0378897856473232,121287660.47524,0.0374707028805038
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20299287.62732069,3957.686195157844,61400000.0,0.0845774906670392,99915106.67025408,0.0745730898103177
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.309666242,1005.498168890375,425000000.0,0.027496164361249,36269404.83491315,0.027496164361249
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3694.2154634634753,61400000.0,0.0909354855535757,121287660.47524,0.0899296869132092
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,334500000.0,0.075895333722682,34499068.97097463,0.0708677966715007
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22167818.198803756,4151.230271546141,61400000.0,0.0719574990419602,65982861.22938226,0.0499173725111605
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2842.980762660157,303800000.0,0.0174943468523523,54843693.2813739,0.01715272427478
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3814.363835177668,182600000.0,0.0231510617918198,70698403.10316665,0.0221139462093814
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,59258775.82449628,0.0,0.0,0.0352150648129552,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6526.44964756139,92100000.0,0.0232284835856332,36489902.058584765,0.0115611480483701
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.309666242,2564.4738359580288,303800000.0,0.01715272427478,54843693.2813739,0.01715272427478
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,56754905.58468642,1013.6516312314382,30700000.0,0.0152009288396718,14688495.877902752,0.0117180707185271
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,56436011.80488534,0.0,30700000.0,0.0352150648129552,0.0,0.0
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1277.8248773802738,334500000.0,0.0273223201401655,34499068.97097463,0.0255124068017402
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1073.9377142209642,425000000.0,0.0278294766288815,36269404.83491315,0.027496164361249
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2121.388956588345,334500000.0,0.0113843000584023,34499068.97097463,0.0106301695007251
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7332080.219521779,2159.3293245674204,182600000.0,0.0548214888520994,70698403.10316665,0.0530734709025155
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,49235246.53753511,0.0,92100000.0,0.0352150648129552,0.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24198032.45136138,3728.315347668204,61400000.0,0.0596311275762142,50041057.52836074,0.0375309744508543
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,49235246.53753511,1475.070619736306,92100000.0,0.0126774233326639,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.309666242,3019.7520875378896,213300000.0,0.0145011045174994,35538667.74065087,0.011114292461364
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24198032.45136138,6189.58602640229,61400000.0,0.0248463031567559,50041057.52836074,0.0156379060211893
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,33899030.27732149,1969.330809796541,92100000.0,0.0120045793749054,36489902.058584765,0.0115611480483701
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1065.553794757168,455700000.0,0.0247331434078596,33446184.554734893,0.0243370640852364
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.62732069,662.9079276496552,334500000.0,0.0119685308036958,13361755.403846646,0.0100685775734303
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.54230644,800.7545658568868,242400000.0,0.0176811241032254,19763768.08202065,0.0157994777625495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,51776262.41901662,2153.005600712437,0.0,0.0514138925580239,60784253.24896517,0.0484496131808407
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,61799791.70597779,0.0,0.0,0.021526243879911,0.0,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20299287.62732069,7007.780054344492,61400000.0,0.0325914565752095,78542552.86526814,0.0246735386280942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,56376627.09826419,0.0,0.0,0.0662547974705286,20028012.73843865,0.0449351641589433
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27578229.96765524,2627.689526826958,92100000.0,0.0128310021330932,36489902.058584765,0.0115611480483701
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20299287.62732069,6570.377472430013,61400000.0,0.0352406211112663,99915106.67025408,0.031072120754299
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,58977027.686366856,1073.0524178261137,0.0,0.0094865030264995,2143568.115136912,0.0017459018329467
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.62732069,0.0,455700000.0,0.0189450722922774,7688040.726620947,0.016017056533366
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,47205032.28497748,742.4742019452973,213300000.0,0.0095195462971204,8130938.888311392,0.0062619341241868
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,455700000.0,0.0687031761329433,33446184.554734893,0.0676029557923233
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7332080.219521779,2851.1102738318177,213300000.0,0.0142547272430428,35538667.74065087,0.011114292461364
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7332080.219521779,1761.908415780079,334500000.0,0.0109270119617165,34499068.97097463,0.0106301695007251
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,36031637.66426329,1007.0304853712277,92100000.0,0.0277467553160883,36489902.058584765,0.0277467553160883
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1782.9044083746478,425000000.0,0.0115956152620339,36269404.83491315,0.0114567351505204
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.309666242,1842.882029886217,334500000.0,0.0110426774808299,34499068.97097463,0.0106301695007251
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22167818.198803756,6512.332885506028,61400000.0,0.0339360384574033,93635260.85231112,0.0291348040467437
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,37683606.26190176,1671.827954229577,92100000.0,0.0115611480483701,36489902.058584765,0.0115611480483701
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22167818.198803756,6891.690880496522,61400000.0,0.0299822912674834,65982861.22938226,0.0207989052129835
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7332080.219521779,1061.2907163287064,334500000.0,0.0262248287081197,34499068.97097463,0.0255124068017402
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,31398797.0,0.0,121200000.0,0.0273849666324687,0.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,4808.040320919456,30700000.0,0.1273455418658413,166114895.59981078,0.1263397432254748
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,0.0,61400000.0,0.1996152802610175,57169999.06028221,0.1218330433459299
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,2068.301116197709,121200000.0,0.0403499433359285,39518558.61710812,0.031607098293243
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,9279.180707720672,30700000.0,0.024886265124815,59473510.45989639,0.0155523966950045
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,0.0,182600000.0,0.0273849666324687,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,33899030.0,2188.7837154733465,92100000.0,0.0122800536276347,36489902.058584765,0.0115611480483701
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28798397.0,5679.920763042249,30700000.0,0.0143273160158411,2105106.3727057176,0.0007045840659873
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,0.0,30700000.0,0.3537376162940036,166114895.59981078,0.3509437311818745
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,2646.655413535588,151900000.0,0.0714354891322778,92533339.674291,0.0708526371365214
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,5842.067185931796,0.0,0.168136721299174,215320015.54323515,0.1676971247912325
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,9249.544545752324,61400000.0,0.0239538336313221,57169999.06028221,0.0146199652015115
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,0.0,182600000.0,0.0455043448864542,8357474.36363674,0.018212607356434
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,0.0,61400000.0,0.122163746076482,14417756.054921094,0.0314767172768803
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,31398797.0,0.0,0.0,0.0956679403127659,2143568.115136912,0.004849727313741
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,7982.098189026439,30700000.0,0.0530606424441005,166114895.59981078,0.0526415596772811
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,9916.583161896377,30700000.0,0.0424485139552804,166114895.59981078,0.0421132477418249
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,2155.9162974929804,182600000.0,0.0390768023414456,37898462.585870974,0.0293643271606047
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,1100.5307392621226,334500000.0,0.0049868878348732,13361755.403846646,0.0041952406555959
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,9033.208955899165,61400000.0,0.0208228352620508,38330461.60645341,0.0099704051033787
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,0.0,0.0,0.1792812545955394,39782580.175031394,0.0888443366066051
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28798397.0,0.0,0.0,0.1355713404874624,20028012.73843865,0.0449351641589433
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,0.0,30700000.0,0.207385542706792,59473510.45989639,0.1296033057917043
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45336501.0,2592.2753463322365,61400000.0,0.051835520943766,57169999.06028221,0.0438598956045347
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,4498.99670677366,30700000.0,0.0746587953744451,59473510.45989639,0.0466571900850135
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,0.0,182600000.0,0.1085466731706823,37898462.585870974,0.0815675754461242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,49235246.0,4331.485306717594,0.0,0.0234757783724666,60784253.24896517,0.0201873388253503
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,47205032.0,2606.644394559314,30700000.0,0.0546328154242448,59473510.45989639,0.0466571900850135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,4501.435226378354,0.0,0.0763678480441201,60784253.24896517,0.0484496131808407
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,3746.5272236171104,30700000.0,0.0443654010863837,14688495.877902752,0.0117180707185271
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,0.0,30700000.0,0.1764024408896481,39056520.890742406,0.0859655229007139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28798397.0,3877.582222470533,0.0,0.0488056825754864,20028012.73843865,0.0161766590972196
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,6219.820586083093,30700000.0,0.0184855837859932,14688495.877902752,0.0048825294660529
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,53835611.0,3295.791843198748,0.0,0.0119915427605359,20028012.73843865,0.0067402746238415
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25037214.0,2038.873828434398,92100000.0,0.0357223806553196,36489902.058584765,0.0277467553160883
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,7473.085825042188,0.0,0.03181993668505,60784253.24896517,0.0201873388253503
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,0.0,30700000.0,0.1232372252399547,14688495.877902752,0.0325501964403531
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,53835611.0,1985.2299102561876,0.0,0.0287797026252862,20028012.73843865,0.0161766590972196
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,5590.448226871197,61400000.0,0.0136264180345267,0.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6320800.0,5899.387992183089,61400000.0,0.0376103971361103,121287660.47524,0.0374707028805038
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,51776262.0,1396.935664104651,61400000.0,0.0190249931014373,14417756.054921094,0.0113316182196769
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,59258775.0,1475.070619736306,0.0,0.0126774233326639,0.0,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,49235246.0,0.0,61400000.0,0.0665360239925924,14417756.054921094,0.0314767172768803
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,31398797.0,3367.4229319506508,30700000.0,0.0327034032828641,0.0,0.0
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,2152.4165618272173,303800000.0,0.0126285172995965,37151393.72959975,0.0118743867419193
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,7445.182636258971,61400000.0,0.0299422920391526,57169999.06028221,0.0182749565018894
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,3745.365289770568,61400000.0,0.0439789485875335,14417756.054921094,0.0113316182196769
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,4382.853703542731,30700000.0,0.0635048787202733,39056520.890742406,0.0309475882442569
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,49235246.0,1853.0129775562225,61400000.0,0.0239529686373332,14417756.054921094,0.0113316182196769
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,2065.1850882424524,151900000.0,0.0393135704018076,38792499.33281913,0.0305707253591221
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,799.1952353558052,273100000.0,0.0171624997680541,19400431.679445907,0.0152808534273783
