z_0_RfR_0,z_0_RfR_1,z_0_RfR_2,z_1_RfR_0,z_1_RfR_1,z_1_RfR_2,z_2_RfR_0,z_2_RfR_1,z_2_RfR_2,z_3_RfR_0,z_3_RfR_1,z_3_RfR_2,z_4_RfR_0,z_4_RfR_1,z_4_RfR_2,z_EWS_DaysToThreat,z_Az1_DikeIncrease_0,z_Az1_DikeIncrease_1,z_Az1_DikeIncrease_2,z_Az2_DikeIncrease_0,z_Az2_DikeIncrease_1,z_Az2_DikeIncrease_2,z_Az3_DikeIncrease_0,z_Az3_DikeIncrease_1,z_Az3_DikeIncrease_2,z_Az4_DikeIncrease_0,z_Az4_DikeIncrease_1,z_Az4_DikeIncrease_2,z_Az5_DikeIncrease_0,z_Az5_DikeIncrease_1,z_Az5_DikeIncrease_2,z_Dike_Investment_Costs,z_Evacuation_Costs,z_RfR_Investment_Costs,z_Expected_Number_of_Deaths,z_Az3_Expected_Annual_Damage,z_Az3_Expected_Number_of_Deaths
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6320800.0,558.5356309249794,455700000.0,0.0130109168719758,17215427.052464943,0.0127126368670139
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,2748.695778353093,121200000.0,0.01073844858874,19895890.410229653,0.0066616951791185
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45336501.0,0.0,92100000.0,0.0748995758331338,18681152.46461743,0.0398911215885043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28798397.0,0.0,0.0,0.1104362531057478,8729250.850366732,0.0196866953113515
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,2226.285497306028,121200000.0,0.0532210015571232,60376390.860302456,0.047867432703843
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.0,7519.995048696343,61400000.0,0.0336689331957006,72175714.46057664,0.0228280204166252
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,9039.635763556882,30700000.0,0.0211682929067577,39056520.890742406,0.0103158627480856
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30351526.0,1634.7355028927436,92100000.0,0.0311395735453927,36489902.058584765,0.0277467553160883
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,0.0,151900000.0,0.0701490341050132,19532554.0076549,0.0429706780408703
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28798397.0,5590.448226871197,30700000.0,0.0136264180345267,0.0,0.0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28798397.0,1146.092725243573,151900000.0,0.0098585879876887,0.0,0.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,3695.9817826369617,121200000.0,0.022175417315468,60376390.860302456,0.0199447636266012
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8453407.0,2830.422952475043,213300000.0,0.0142216897153772,35538667.74065087,0.011114292461364
0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,0.0,303800000.0,0.0054334059590919,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,8819.221450373465,0.0,0.0211284806150523,39782580.175031394,0.0106613203927926
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,47877517.0,2031.3080499215573,61400000.0,0.0375145503000562,38330461.60645341,0.0299112153101361
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,0.0,92100000.0,0.1305272979170234,18681152.46461743,0.0398911215885043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,31398797.0,3367.4229319506508,0.0,0.0327034032828641,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45336501.0,3284.5781677889663,92100000.0,0.01123493637497,18681152.46461743,0.0059836682382756
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,49235246.0,1694.760415608498,61400000.0,0.0192820412985249,8414670.746210584,0.0066381804427424
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27578229.0,4267.908008801375,61400000.0,0.0240352452922213,72175714.46057664,0.0228280204166252
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28798397.0,0.0,30700000.0,0.0908427868968448,0.0,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.0,4529.69113521474,61400000.0,0.0808054396696814,72175714.46057664,0.0547872489999005
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,3579.1579157598303,182600000.0,0.0162820009756023,37898462.585870974,0.0122351363169186
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,2160.3903957610137,151900000.0,0.040283200539963,38792499.33281913,0.0305707253591221
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27578229.0,3352.1567366613763,92100000.0,0.0147292042941702,36489902.058584765,0.0115611480483701
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,49235246.0,1475.070619736306,92100000.0,0.0126774233326639,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8453407.0,1704.913590196732,213300000.0,0.0341320553169052,35538667.74065087,0.0266743019072736
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.0,1996.5150502598892,182600000.0,0.0470067215217579,56164381.08867245,0.0426726723472368
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30351526.0,2713.9163622242813,92100000.0,0.0129748223105803,36489902.058584765,0.0115611480483701
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25037214.0,3026.864255223695,61400000.0,0.0626125642372271,72175714.46057664,0.0547872489999005
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,4382.853703542731,30700000.0,0.0635048787202733,39056520.890742406,0.0309475882442569
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,1519.9646523897648,213300000.0,0.0202959178950779,13741079.2130689,0.0104934028223967
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28798397.0,3588.462810963337,0.0,0.0397570511180692,8729250.850366732,0.0070872103120865
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,53981609.0,1018.9933062847342,61400000.0,0.0077494477967679,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,1654.1256559892522,151900000.0,0.0252536522778047,19532554.0076549,0.0154694440947133
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,0.0,182600000.0,0.031849665013288,2052658.5421177256,0.0044892722786392
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,47205032.0,901.784591648255,182600000.0,0.0144261917730843,14319305.210200496,0.0111910900382768
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,47877517.0,1522.3980064401353,92100000.0,0.0220358717640322,18681152.46461743,0.0143608037718615
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,2746.1070460759065,151900000.0,0.0105223551157519,19532554.0076549,0.0064456017061305
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45336501.0,4129.4483571624205,61400000.0,0.01768438576498,38330461.60645341,0.0124630063792233
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,47205032.0,4134.621450447514,30700000.0,0.0181162078208637,39056520.890742406,0.012894828435107
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,0.0,92100000.0,0.1085652953168141,8257380.694132512,0.0178157375224178
0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,510.9281904316221,303800000.0,0.0083973605222817,8300277.981062895,0.00647489685389
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,3587.1127278228423,61400000.0,0.0393080212487251,8414670.746210584,0.0066381804427424
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,0.0,151900000.0,0.0320021652204464,2091120.28454892,0.0046417724857977
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,1199.761680254958,182600000.0,0.0114658794047836,2052658.5421177256,0.0016161380203101
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,5955.167614549641,61400000.0,0.0163783421869688,8414670.746210584,0.0027659085178093
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,5956.288289031497,30700000.0,0.0164718900764155,8571960.798288658,0.002859456407256
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,51440593.0,0.0,61400000.0,0.0352150648129552,0.0,0.0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,1199.9267464791865,151900000.0,0.0115207794793607,2091120.28454892,0.0016710380948871
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,0.0,182600000.0,0.0273849666324687,0.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,5590.448226871197,61400000.0,0.0136264180345267,0.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28798397.0,3367.4229319506508,30700000.0,0.0327034032828641,0.0,0.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,0.0,213300000.0,0.0273849666324687,0.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,3367.4229319506508,61400000.0,0.0327034032828641,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,1146.092725243573,213300000.0,0.0098585879876887,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45336501.71349442,898.1366823732732,213300000.0,0.0137285045572042,13741079.2130689,0.0104934028223967
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,47205032.28497748,1694.0853740382504,92100000.0,0.0190575263638528,8257380.694132512,0.0064136655080704
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.198803756,0.0,303800000.0,0.0233260014507825,8300277.981062895,0.017985824594139
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,38804933.73898803,1671.827954229577,92100000.0,0.0115611480483701,36489902.058584765,0.0115611480483701
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.198803756,0.0,334500000.0,0.0054334059590919,0.0,0.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,455700000.0,0.0377985468941653,17215427.052464943,0.0353128801861499
0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1085.6250263721486,425000000.0,0.0278922436838722,36269404.83491315,0.027496164361249
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,56376627.09826419,1240.0331852974205,0.0,0.014803095631973,8729250.850366732,0.0070872103120865
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1802.3071726881367,425000000.0,0.0116217682016134,36269404.83491315,0.0114567351505204
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.54230644,0.0,242400000.0,0.024573306643405,8614858.085219042,0.0192331297867615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,58977027.686366856,0.0,0.0,0.021526243879911,0.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,49746048.166458994,2034.424077876814,30700000.0,0.0385509232341771,39056520.890742406,0.0309475882442569
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,49746048.166458994,1238.0080605866788,92100000.0,0.0141295508279569,8257380.694132512,0.0064136655080704
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,34910310.18717702,1443.4154400009004,92100000.0,0.0323024405026731,36489902.058584765,0.0277467553160883
