z_0_RfR_0,z_0_RfR_1,z_0_RfR_2,z_1_RfR_0,z_1_RfR_1,z_1_RfR_2,z_2_RfR_0,z_2_RfR_1,z_2_RfR_2,z_3_RfR_0,z_3_RfR_1,z_3_RfR_2,z_4_RfR_0,z_4_RfR_1,z_4_RfR_2,z_EWS_DaysToThreat,z_Az1_DikeIncrease_0,z_Az1_DikeIncrease_1,z_Az1_DikeIncrease_2,z_Az2_DikeIncrease_0,z_Az2_DikeIncrease_1,z_Az2_DikeIncrease_2,z_Az3_DikeIncrease_0,z_Az3_DikeIncrease_1,z_Az3_DikeIncrease_2,z_Az4_DikeIncrease_0,z_Az4_DikeIncrease_1,z_Az4_DikeIncrease_2,z_Az5_DikeIncrease_0,z_Az5_DikeIncrease_1,z_Az5_DikeIncrease_2,z_Dike_Investment_Costs,z_Evacuation_Costs,z_RfR_Investment_Costs,z_Expected_Number_of_Deaths,z_Az3_Expected_Annual_Damage,z_Az3_Expected_Number_of_Deaths
1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7332080.219521779,1828.6502370962971,297900000.0,0.0392150148192716,35538667.74065087,0.0266743019072736
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,176700000.0,0.1687556390041353,36489902.058584765,0.0770743203224676
0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1823.7534021317208,388400000.0,0.0469901018816144,54843693.2813739,0.041166538259472
0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.309666242,0.0,503700000.0,0.0736178498721997,34499068.97097463,0.0708677966715007
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42291505.65437629,31379.6156627531,30700000.0,0.1561356527806027,369001731.398864,0.0901828660291955
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.309666242,3483.16283061722,230600000.0,0.0899296869132092,121287660.47524,0.0899296869132092
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48612305.96404253,0.0,61400000.0,0.2498046858700257,121287660.47524,0.2498046858700257
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39015701.403828174,15748.662266269486,61400000.0,0.0957764273098035,77178380.23056969,0.0185879495141572
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6317.709736863115,146000000.0,0.0399746479123102,121287660.47524,0.0374707028805038
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.54230644,0.0,236500000.0,0.0599645502545508,8514764.415714813,0.0188362599527453
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23633.829027741067,115300000.0,0.1510783962403692,486218468.0584568,0.1489935339753823
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,31398797.71871161,1254.7424626651589,205800000.0,0.01480618450865,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52994188.72148262,2852.4341254510537,92100000.0,0.0643239889597898,0.0,0.0
0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7332080.219521779,1717.374659061048,382500000.0,0.0342113453833028,35538667.74065087,0.0266743019072736
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,56892933.54552332,0.0,30700000.0,0.1786777471105275,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,59098280.63646837,4735.486341080851,0.0,0.0268016620665791,0.0,0.0
0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3999.09868152525,267200000.0,0.0252359240568068,70698403.10316665,0.0221139462093814
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42291505.65437629,10128.873396324116,61400000.0,0.4260285490263018,40429220.158413336,0.029976562304403
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6132.974890515534,230600000.0,0.0378897856473232,121287660.47524,0.0374707028805038
1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.309666242,1110.065410943227,503700000.0,0.0265024259539918,34499068.97097463,0.0255124068017402
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52994188.72148262,0.0,30700000.0,1.26264514676674,55468534.52391754,0.1156853598549141
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,39015701.403828174,21637.60231972525,61400000.0,0.1468173937820125,38589190.115284845,0.0092939747570786
0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28798397.130608942,1146.092725243573,321100000.0,0.0098585879876887,0.0,0.0
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.54230644,912.030143892136,327000000.0,0.0226847935391942,19763768.08202065,0.0157994777625495
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,54862719.29296569,16264.105921461653,30700000.0,0.1741687256202449,2719915.37836808,0.0008740992880744
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3931.2261406487432,261300000.0,0.0557483606055198,36489902.058584765,0.0277467553160883
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,61453235.68846346,0.0,61400000.0,0.1369903414100725,14417756.054921094,0.0314767172768803
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.54230644,5590.448226871197,230600000.0,0.0136264180345267,0.0,0.0
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.62732069,4578.596372725022,236500000.0,0.0318496494034361,92533339.674291,0.0295219321402172
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.45136138,0.0,176700000.0,0.1045861105661817,0.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42291505.65437629,15214.359109213625,30700000.0,0.4684069583418083,369001731.398864,0.2705485980875867
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.45136138,3367.4229319506508,261300000.0,0.0327034032828641,0.0,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42291505.65437629,20890.80137991849,61400000.0,0.1420095163421005,40429220.158413336,0.009992187434801
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37255203.23710208,15332.659969554948,30700000.0,0.47196534122187,369001731.398864,0.2705485980875867
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20299287.62732069,7192.514900692075,146000000.0,0.0346763188401965,78542552.86526814,0.0246735386280942
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52994188.72148262,5555.094973945435,61400000.0,0.02205743142572,7540237.232756581,0.001867048736954
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6711.184493908972,176700000.0,0.0253133458506202,36489902.058584765,0.0115611480483701
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,54862719.29296569,0.0,61400000.0,0.1786777471105275,0.0,0.0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2408.86885287168,267200000.0,0.0605662177363363,70698403.10316665,0.0530734709025155
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,0.0,30700000.0,1.652564638534653,1824584.537479252,0.0037449697494729
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,3476.0726693722368,146000000.0,0.0376509998038254,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,0.0,0.0,2.0331750237792336,185091446.9069604,0.3843553549940537
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32694901.0,0.0,30700000.0,1.3871761377962966,366762757.3301861,0.7439388228325778
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32694901.0,0.0,30700000.0,1.122358773439459,482860006.95544,0.9819126353864706
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32694901.0,4991.524008755937,61400000.0,0.1352121811531498,115767570.34585454,0.0836457728137076
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42291505.0,0.0,30700000.0,0.9932902265025488,486218468.0584568,0.9932902265025488
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32694901.0,16090.882417503508,30700000.0,0.4993834096066668,366762757.3301861,0.267817976219728
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,30858.60054615461,0.0,0.304976253566885,185091446.9069604,0.057653303249108
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37255203.0,29498.04441085923,30700000.0,0.1209740186203366,486218468.0584568,0.1191948271803058
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,4919.315898954705,115300000.0,0.1323492113018101,166114895.59981078,0.1263397432254748
0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.0,3816.82270070182,267200000.0,0.0249930690585749,70698403.10316665,0.0221139462093814
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,52994188.0,0.0,61400000.0,0.6721478419601714,5026824.82183772,0.010372492983078
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32694901.0,0.0,61400000.0,0.7999994843231153,77178380.23056969,0.1548995792846438
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,7466.129908404786,84600000.0,0.0289770504543179,39782580.175031394,0.0133266504909907
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,10146.08904159408,115300000.0,0.04411640376727,166114895.59981078,0.0421132477418249
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32694901.0,15439.415810521252,30700000.0,0.4040491584382051,482860006.95544,0.3534885487391294
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37255203.0,14302.082138598413,30700000.0,0.36292205586101,486218468.0584568,0.3575844815409174
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,52994188.0,14191.2541905841,30700000.0,0.130908848249824,109112484.51035585,0.0341438624940533
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28798397.0,0.0,236500000.0,0.0411282903018055,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,27526.542373181022,30700000.0,0.1978583602542216,0.0,0.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,9269.14164325458,115300000.0,0.0228361827187473,39056520.890742406,0.0103158627480856
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8337.659794785734,176700000.0,0.0202506766804962,36489902.058584765,0.0092489184386961
0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2139.591784726106,382500000.0,0.0363867770881146,35538667.74065087,0.0266743019072736
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42291505.0,16815.51247436621,61400000.0,0.1775118954276257,40429220.158413336,0.0124902342935012
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32694901.0,10561.309578088269,61400000.0,0.4407874475594931,38589190.115284845,0.0278819242712358
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,0.0,115300000.0,0.221284624473372,59473510.45989639,0.1296033057917043
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32694901.0,7776.416793422102,61400000.0,0.2879998143563215,77178380.23056969,0.0557638485424717
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32694901.0,21782.70100480705,61400000.0,0.1469291491864977,38589190.115284845,0.0092939747570786
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,22244.06924811504,30700000.0,0.2478846957801979,1824584.537479252,0.0005617454624209
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37255203.0,7985.312680074388,61400000.0,0.0320910199578894,121287660.47524,0.029976562304403
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,56892933.0,13650.197925745577,0.0,0.0845102662079787,19533214.4952751,0.0050972243307275
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,0.0,146000000.0,0.2135143620275976,57169999.06028221,0.1218330433459299
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39015701.0,12676.480043872218,61400000.0,0.1197205341372543,77178380.23056969,0.0232349368926965
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,13398.780535335176,30700000.0,0.594923269872475,1824584.537479252,0.0013481891098102
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52994188.0,10164.846661818628,30700000.0,0.072420924484637,162756434.4967941,0.0509349210098694
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,31398797.0,0.0,84600000.0,0.1094358378799227,2143568.115136912,0.004849727313741
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,0.0,115300000.0,0.1903015226562281,39056520.890742406,0.0859655229007139
0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2306.123802935927,419100000.0,0.0134691623233893,34499068.97097463,0.0106301695007251
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52994188.0,6122.825283354281,30700000.0,0.1738102187631289,162756434.4967941,0.1222438104236867
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52994188.0,0.0,61400000.0,1.1604837553726757,2513412.41091886,0.005186246491539
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32694901.0,8286.709780161222,61400000.0,0.0563384088138124,115767570.34585454,0.0348524053390448
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,0.0,84600000.0,0.1931803363621194,39782580.175031394,0.0888443366066051
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,6404.555432430676,115300000.0,0.0205704460509802,14688495.877902752,0.0048825294660529
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,52994188.0,6244.32037512273,61400000.0,0.2419732231056617,5026824.82183772,0.0037340974739081
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,52994188.0,12878.91077369063,61400000.0,0.0806577410352205,5026824.82183772,0.0012446991579693
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,54862719.0,0.0,30700000.0,0.1857351748345388,8159746.135104239,0.0174819857614888
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6320800.0,6084.122838530671,146000000.0,0.0396952594010973,121287660.47524,0.0374707028805038
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52994188.0,2693.379381306878,61400000.0,0.0661722942771601,7540237.232756581,0.0056011462108621
