A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2
46.0,254.57306984459626,0.0,0.5028030773076659,257.43745185968794,0.0,0.42167797697106657,173.95901433468322,1.0,0.49888759933426635,120.90266888826335,1.0,0.633576352245905,307.85453719416034,2.0,0.4578130858790794,2.0,0.0,1.0
64.0,189.2332798705803,2.0,0.07633779716873838,279.39495501748314,0.0,0.9922369774027974,95.47315527612676,2.0,0.5103316412031854,77.42130895081473,1.0,0.4072317064788789,317.3311511546731,2.0,0.3898454793819467,2.0,2.0,0.0
119.0,97.49823373794233,1.0,0.9250517123919255,214.67930928665876,1.0,0.2322269169273782,332.4765368762166,2.0,0.004897269449105846,37.92155224735166,2.0,0.9959928710624407,124.91000234187598,1.0,0.9913048806729275,1.0,2.0,0.0
125.0,243.17061586048732,2.0,0.00698153969229737,249.90791191589062,2.0,0.6356604156828979,52.6851223863687,0.0,0.6955749786896746,157.83984792435362,1.0,0.3317565708350119,208.3865378686857,2.0,0.8030790636960647,0.0,1.0,0.0
32.0,223.0687313629283,2.0,0.3201928203023461,79.17906009298758,0.0,0.49203248788375037,30.098767177978946,1.0,0.3928055982458073,245.59504109327457,0.0,0.7220828391067056,126.21744815909369,1.0,0.39245509700468223,1.0,0.0,3.0
56.0,171.5023109758372,1.0,0.4433238355741288,281.01816461331356,1.0,0.28165073637696353,348.38121260685153,0.0,0.07931333412702557,256.60356462103954,2.0,0.06544021241088568,117.10106555172197,2.0,0.7230238015378638,0.0,3.0,2.0
101.0,302.7655148790344,0.0,0.1632175117010779,52.182882790725515,2.0,0.43357283422923154,234.07439521795146,0.0,0.9486837969734404,307.90866481981374,0.0,0.45847536235407554,150.54176221140824,1.0,0.1654982546104672,0.0,2.0,2.0
12.0,177.71445984500065,1.0,0.33123646430290915,69.44610887745773,1.0,0.7638393412965105,167.13434166908098,2.0,0.2646527833338311,183.9922096301696,1.0,0.883481612294048,214.97719746612023,1.0,0.977051673494556,1.0,0.0,3.0
82.0,144.44895644772564,2.0,0.5445814775346811,227.92064111994702,2.0,0.7123493495849441,318.5145729922216,0.0,0.6060639832947202,43.600630241523604,2.0,0.9860305229754223,285.38548678330073,2.0,0.6871740895356958,2.0,2.0,3.0
91.0,131.8746931546867,0.0,0.8681268942649681,106.62484493027792,1.0,0.8870973840259816,88.16722394047196,1.0,0.010706062407255534,260.63434147762,1.0,0.7918349655828245,68.11184565149554,1.0,0.5081121449814949,0.0,1.0,0.0
124.0,196.4021703953416,0.0,0.713649959069528,118.37718923270288,1.0,0.3520340664653306,118.20217011664073,0.0,0.08473299796105574,203.00458857716308,2.0,0.3508708748555851,113.66927117128719,0.0,0.7953645870625251,3.0,3.0,0.0
71.0,169.83769219704348,2.0,0.9811441825933045,228.99227410874974,2.0,0.8231629206656729,326.30625762071656,0.0,0.663600483568943,216.48829403123096,2.0,0.5642294154274284,44.84286739310723,1.0,0.27395071369168716,3.0,1.0,1.0
119.0,245.12715483839025,0.0,0.8525293304175426,243.588330673652,2.0,0.9195481652726746,255.91703247131093,1.0,0.09088515177355165,198.7705144860136,2.0,0.011424328703585857,198.99190851741542,1.0,0.3030633822107341,3.0,3.0,2.0
76.0,247.95135707491713,2.0,0.6706845879289927,142.8682409204366,1.0,0.5145605719934415,274.09026389953743,1.0,0.9872954432229083,283.9091437608331,1.0,0.9167847096163547,133.71261951275193,2.0,0.7324088676809202,3.0,2.0,1.0
103.0,307.05614924095295,0.0,0.20965657481768832,41.17332549531769,0.0,0.022753519620526883,308.5913767304429,1.0,0.2826110611865467,212.63184760417855,0.0,0.9551162069676049,96.17151730807876,1.0,0.17676838333121972,1.0,0.0,2.0
123.0,141.62761261432942,1.0,0.4355949043031244,341.2277818433277,2.0,0.8006641783213907,240.7176565120147,1.0,0.454638229890224,165.2750486009671,0.0,0.21765458218329595,61.91091584768833,0.0,0.28035990647311493,0.0,3.0,1.0
128.0,149.579406660624,2.0,0.02129337545733023,297.6324669417938,2.0,0.7405045439235318,286.85534684094523,1.0,0.04753151130215546,294.2190000950648,1.0,0.7779157961879356,143.9113751548884,0.0,0.9831627419847163,3.0,2.0,2.0
117.0,158.39365115950375,2.0,0.3716116674516566,210.77234688181196,2.0,0.16945164213015626,229.20433757553823,2.0,0.7169225345965685,230.1033666361032,2.0,0.8724790022251966,65.03044591090374,2.0,0.14845855077575626,0.0,3.0,2.0
79.0,233.72289323119554,0.0,0.8404802171662454,94.79733551434009,2.0,0.6883020391847952,79.90662180839568,1.0,0.8689759821700569,70.38451894024152,1.0,0.41180551535795207,300.391719181737,0.0,0.6981748579199903,2.0,0.0,3.0
91.0,85.51618058167725,1.0,0.3928154994042175,132.76158837072774,2.0,0.7216064940166159,46.511055966599,1.0,0.1548535797221049,207.16766393011045,0.0,0.8055617278344336,235.37067815740923,1.0,0.2024424410592878,2.0,0.0,3.0
103.0,323.0169013936503,0.0,0.5808004693021893,347.17135652408444,0.0,0.9745243241548438,175.8652725763022,2.0,0.22204634733410836,135.45895417323615,0.0,0.5039282936926752,48.00166116708648,2.0,0.15585780797002508,1.0,0.0,2.0
20.0,73.71807451274876,1.0,0.3584513831663926,232.7064427788018,0.0,0.3002059132782737,317.57383655301396,1.0,0.18976388369581648,332.5004879055078,1.0,0.6662133793777556,185.02754283344336,0.0,0.5255213501144217,1.0,2.0,2.0
31.0,54.97857842606179,1.0,0.7527271041701109,321.9992980141197,2.0,0.2517503064315359,37.613010580739896,1.0,0.1772746157503611,172.0295019615914,2.0,0.48288757726546805,330.78906993834073,2.0,0.4431886569371607,0.0,0.0,3.0
17.0,278.5324026195811,1.0,0.5580717108921903,252.64195331829936,1.0,0.1824884491234174,159.69804971044812,0.0,0.6142250402621308,341.13350049182856,0.0,0.22072629612778313,87.11175811926753,1.0,0.0060802205013260205,0.0,1.0,1.0
0.0,116.84513570294969,1.0,0.47864637094133355,58.47868593852509,2.0,0.10108656134835811,179.16837116150074,1.0,0.12183223109353389,139.78171034477,0.0,0.811582143663171,246.28796373161805,1.0,0.6443524182703633,2.0,2.0,2.0
130.0,334.5349294200827,0.0,0.5910915190756174,331.73966495876857,1.0,0.8336285578593646,68.39954058276601,2.0,0.25857047408045525,275.0365232517172,1.0,0.04336794967262572,83.66995146601074,1.0,0.13126367067149028,3.0,1.0,1.0
70.0,328.97167494138125,2.0,0.765458665642217,120.42980531060911,2.0,0.05668841872434115,43.07055543526432,0.0,0.5213062647455692,164.19611934380342,1.0,0.09439996806679779,72.37961858831126,1.0,0.24721132155977218,2.0,0.0,3.0
28.0,289.19491783382944,1.0,0.6668439724475234,75.411270542747,0.0,0.5626079932006326,168.0005116053613,2.0,0.8825990693117176,96.06000728963662,1.0,0.553807797710197,103.1863023224012,1.0,0.74332682058757,3.0,2.0,3.0
26.0,76.5782853908486,0.0,0.0381548587827126,286.37944806833764,2.0,0.8451483195397986,205.70883543363325,1.0,0.766004194862879,148.46451779817818,0.0,0.7554363134773641,56.449815319537535,1.0,0.5353441543804215,3.0,0.0,1.0
54.0,203.23315494295105,2.0,0.18168913257952177,30.93512947725313,0.0,0.03752783170054544,210.27334215595093,0.0,0.3829919111531812,49.66546148694088,0.0,0.5260252468679404,108.24363963008064,0.0,0.7600044444533984,2.0,0.0,1.0
105.0,221.73602252570728,2.0,0.9379376789257987,157.5681732023321,0.0,0.6561912408441191,338.96169700573455,2.0,0.11570483934490185,291.99022720931384,1.0,0.9623894673935283,201.68867400240245,1.0,0.8653490326925806,2.0,1.0,0.0
107.0,239.57298351683352,1.0,0.5656783520666175,86.8968716329176,0.0,0.11518881590749687,181.61891290965494,0.0,0.19120243946775375,334.0459626655794,0.0,0.44156341247896497,288.3463272574372,2.0,0.8896622803938166,3.0,2.0,0.0
34.0,30.274798171391087,2.0,0.41477766091138263,344.6270277416666,2.0,0.26992240704808135,263.5808850057928,0.0,0.5386952957293978,227.42364794427533,0.0,0.31267129861901,302.49121395597376,0.0,0.8954217568944703,1.0,2.0,0.0
84.0,264.91557374033516,1.0,0.2761399683801058,47.45092715111795,2.0,0.20845587706132462,72.37507004067908,2.0,0.8172912315928438,79.20193551151819,2.0,0.43410856559131833,137.38545138625148,2.0,0.8189386202375594,2.0,3.0,0.0
38.0,81.09123545188103,2.0,0.5763603990041137,317.5555990618708,2.0,0.4021004666158615,151.24495311991208,1.0,0.3209251511015101,251.1603665342682,2.0,0.11609991296150397,320.53373386905315,0.0,0.7063846275292153,1.0,0.0,1.0
3.0,38.95815649289056,0.0,0.6999293226448714,176.76135502026156,0.0,0.7782235525663888,294.3510698183234,0.0,0.3314559189412711,330.1873055886418,1.0,0.4628971011964573,173.59105009480788,2.0,0.6147037919087852,1.0,3.0,2.0
83.0,209.18425885704517,1.0,0.8382432015860741,303.9787229845126,1.0,0.5863308913997954,322.61718139353263,2.0,0.5588318885155669,269.4156343710565,1.0,0.29965099023583436,260.4504235887854,0.0,0.5143934352511857,2.0,0.0,1.0
48.0,63.05588805221401,1.0,0.6565788397056758,113.98458966067193,0.0,0.6706870465736648,143.80707532057596,1.0,0.46059401119391835,347.3852234522663,0.0,0.03457087817282975,338.2936445938086,2.0,0.34582334599951076,1.0,1.0,3.0
44.0,200.8721137633624,1.0,0.018807023054838588,191.97280475108784,2.0,0.7538617809109025,226.45356482016464,0.0,0.6573048221998865,312.27259120015685,1.0,0.9788175818356549,341.3034047311929,1.0,0.43884950985307697,1.0,1.0,2.0
114.0,120.15651256987816,2.0,0.8895054544246921,66.29819148607268,2.0,0.9257662489049472,82.29896062995086,2.0,0.47181909878374145,296.44127247295637,2.0,0.24760792318941596,259.7108969080805,0.0,0.35269365880448456,0.0,3.0,3.0
116.0,297.1111801554467,2.0,0.3081931307822041,158.79415563052058,2.0,0.13377575571456887,69.65837891268109,1.0,0.840009499669702,271.8012982747564,2.0,0.1526963300754524,232.07302160559425,0.0,0.6211549697797617,0.0,2.0,0.0
11.0,225.51367856941522,1.0,0.7799104921507035,339.5279036713259,2.0,0.7804743424586998,189.28181257621463,2.0,0.5955226681834772,238.9519007676388,0.0,0.1255243380381229,332.7920188984419,1.0,0.10456438365368682,1.0,3.0,1.0
37.0,308.66459292222237,0.0,0.8704916428292016,63.21958141420518,2.0,0.9587682744291561,304.8155657738979,1.0,0.9948666214079732,241.65042092274288,2.0,0.2806535967509726,252.2978295176918,0.0,0.4193490743594253,3.0,3.0,3.0
2.0,101.80001379876295,0.0,0.976608743731739,112.48586959245351,1.0,0.22957458838067862,242.29668420488255,2.0,0.5687995368426327,151.6059405411537,0.0,0.7374982937895802,327.2515058801174,2.0,0.9672202575259933,0.0,1.0,0.0
36.0,44.57217021462252,1.0,0.3154898676313213,106.92082495228195,0.0,0.09660750315000631,97.40482869225833,2.0,0.6254868250606095,324.6267665134425,2.0,0.8290451493650257,183.27708779228135,1.0,0.6030309670748657,0.0,1.0,1.0
54.0,70.52366239534935,2.0,0.9428475696668102,91.59280143762788,2.0,0.9677818541218524,344.92113332392046,2.0,0.027298439275322828,88.54430234776993,1.0,0.6031568666507272,111.0974001903687,2.0,0.18759628083424462,2.0,2.0,3.0
109.0,153.84654467088893,2.0,0.49436066900844894,264.0472739487138,2.0,0.1271929107043649,74.98228109137582,0.0,0.36573535996305784,57.91761207554257,0.0,0.652499774901242,292.6498523825669,2.0,0.7712264062097192,3.0,3.0,0.0
52.0,340.9811399197293,1.0,0.48726368220439387,217.8557805499929,1.0,0.642538604273735,328.57816147986944,1.0,0.9118594763354468,286.6269925901871,0.0,0.5315473736299767,97.5787820276886,2.0,0.026199175515169003,1.0,1.0,0.0
63.0,214.88321107031808,0.0,0.7095455638689622,307.6351891682582,0.0,0.5427271566723694,221.80783623407993,0.0,0.9527719000336033,250.72549550237412,1.0,0.3834885167868663,256.9934903209155,2.0,0.8209299238188057,2.0,2.0,3.0
94.0,47.10213029797884,2.0,0.7477828966091087,165.24465968786734,1.0,0.553078360825884,105.14269651948484,2.0,0.7573527730196539,64.4099427804566,2.0,0.1456644494037712,129.97853420822887,1.0,0.09079931417616209,1.0,1.0,0.0
22.0,111.39693628253424,2.0,0.11410062200338855,97.81840868048099,1.0,0.5275317384372088,277.4944157715329,1.0,0.14707484914479038,91.6642326292481,2.0,0.17439141115227752,78.1323167709204,2.0,0.36484763941419945,1.0,3.0,0.0
4.0,114.26684403286758,0.0,0.6335680873397864,82.97377616319577,0.0,0.14378257166915706,138.73308603616593,2.0,0.20039323197047013,105.42089636526822,0.0,0.8386410880721955,322.8378166144745,2.0,0.1279021679331305,2.0,1.0,2.0
97.0,161.46666588093962,2.0,0.5112931905116014,177.28249591459706,0.0,0.6286405518831881,127.5535900271581,2.0,0.5413362636331633,338.31682857526084,0.0,0.3481198835435957,226.3798696427477,1.0,0.8493854323523842,2.0,3.0,2.0
68.0,331.1823477809792,1.0,0.8135434363905063,130.10543807071235,1.0,0.3482077826798051,253.54611933023824,0.0,0.9726989535623725,40.63341031258196,2.0,0.9294531574300776,39.421831483939386,1.0,0.3289435263504068,1.0,2.0,1.0
18.0,105.2842165590311,0.0,0.4247190856921682,60.580584549604254,2.0,0.08399418659090306,265.206105553617,0.0,0.9226963773636777,167.80695685886255,2.0,0.027361827717082225,40.148752889559496,2.0,0.7136616709363152,2.0,0.0,3.0
59.0,191.50548964404592,0.0,0.08929767499439,35.74271847891426,2.0,0.38930161657138934,244.49618030982944,2.0,0.487050942484826,59.80717736884674,1.0,0.6773576988398664,290.0575711251657,1.0,0.31407499735830946,3.0,3.0,2.0
62.0,292.05642641819065,0.0,0.2522660865403673,140.97532678501446,0.0,0.5906508054060108,290.88757511544156,2.0,0.5791682311564138,258.2705632762827,2.0,0.4270319429054303,280.72245126743064,1.0,0.590014298602113,3.0,3.0,1.0
80.0,260.3338663387439,0.0,0.9555277452982428,255.07671568330215,1.0,0.2966909256252772,109.66800327677754,0.0,0.30474766237583695,98.69752348929049,2.0,0.7068454514159591,264.96479262961066,0.0,0.49691839806497207,3.0,0.0,3.0
110.0,106.97122550358849,1.0,0.22544439806491343,267.9089670307537,2.0,0.3680873843371875,201.53780206543726,1.0,0.0644345070487919,193.263128105742,1.0,0.9096149824374196,267.3462378547266,2.0,0.8582300081745109,1.0,1.0,3.0
86.0,250.97170528691447,1.0,0.14021755017297577,223.77436464520366,2.0,0.21537235866651228,306.9578164008488,1.0,0.6703966490915606,87.14119024612421,2.0,0.1051560259310891,192.11632861941746,0.0,0.2228792646023511,2.0,0.0,1.0
71.0,183.47845360948722,0.0,0.2818024975156628,318.2048198340332,1.0,0.9046149380244654,122.61869040296688,2.0,0.7269640942815251,73.53410232636176,1.0,0.7663283549278196,241.07465787687335,1.0,0.2676996244582529,3.0,2.0,2.0
73.0,263.47254961945214,0.0,0.12424188622960743,221.11246710864495,1.0,0.1548572114137238,61.18615453849111,2.0,0.8765424727422256,46.39216473467275,1.0,0.32683308163092545,277.7288516357233,0.0,0.9139513268532959,3.0,0.0,1.0
43.0,321.0757331258231,1.0,0.05601255363260887,181.93741136050863,1.0,0.5711564877151379,260.3208585430405,1.0,0.6829385887970943,117.2462936068203,0.0,0.3916809152718472,49.21785101306482,1.0,0.4765168903625737,2.0,2.0,0.0
96.0,292.67275981585885,2.0,0.3823031784135381,72.12015841793396,0.0,0.5377950709730716,157.21342146145957,2.0,0.9049049272774546,84.009470006837,0.0,0.2667886855598653,248.03307700626274,0.0,0.48352960014426344,1.0,1.0,1.0
86.0,89.43451248237052,0.0,0.603751037546421,203.34139956836373,0.0,0.6665386194919525,298.06299819762074,2.0,0.35579635567762685,143.08179669620284,1.0,0.8668371878294575,53.07182934491005,0.0,0.23864144061138506,0.0,1.0,2.0
108.0,194.8885324439616,0.0,0.10757882262908955,38.342331514029574,1.0,0.01640203738088502,214.37678365722473,2.0,0.7379529353998041,137.66877767213145,0.0,0.13685498007452343,154.71023490616176,2.0,0.571231559895402,0.0,3.0,2.0
132.0,34.2662698374656,1.0,0.46348064692069696,261.5776001678063,1.0,0.7961912247724096,147.18162338802796,1.0,0.16361025010496108,318.9857499647794,0.0,0.2772883136662553,177.20958312117003,1.0,0.6781602180916592,2.0,0.0,3.0
126.0,125.28300556489043,0.0,0.7347302631956446,329.9453395110312,0.0,0.3199565634522168,92.8363505452687,0.0,0.035680415066873306,188.34749570445405,2.0,0.3032687886111584,176.70818963200963,1.0,0.33545572584130184,2.0,1.0,3.0
34.0,137.7471724868908,0.0,0.45308138252420566,186.45536338105114,0.0,0.6186772078346554,185.2360466107924,0.0,0.10635603888350034,301.74965333344284,1.0,0.37159870281148827,70.61697645949623,2.0,0.058546336749667804,3.0,2.0,0.0
29.0,59.09223998672442,0.0,0.26292589186217186,128.1881657003264,1.0,0.006331852827253213,267.3913836243173,0.0,0.8067204627783284,35.566557617323596,1.0,0.6194860088129093,336.48439955821766,1.0,0.06827787244567791,0.0,1.0,1.0
19.0,56.62425804142892,1.0,0.9193416481391679,201.65255885200924,0.0,0.5089855604194539,284.15301430570065,2.0,0.3455859721836747,276.4333081673391,2.0,0.5445578557949816,271.80517736062836,0.0,0.29001913706655613,3.0,3.0,0.0
78.0,167.15181493533345,1.0,0.15902598308586785,285.97629078584794,0.0,0.9382217958616745,129.94826443070423,2.0,0.1336784792956129,233.7613147851609,0.0,0.2012047916670631,346.8461146012946,0.0,0.40160337723652795,1.0,0.0,1.0
94.0,316.2210874533958,2.0,0.785103428543951,150.7516726906806,0.0,0.8596211025762919,63.158799554467926,1.0,0.27594428145624983,123.6127046950964,1.0,0.9438506988230134,36.291668555106824,2.0,0.21150011998551038,2.0,3.0,3.0
14.0,230.4625868339856,2.0,0.40681409830273196,103.36523181237253,1.0,0.8605160806573396,153.5900200503196,0.0,0.3135616814068408,317.57708779684344,0.0,0.255425900716692,106.78187646633327,2.0,0.5818110932148706,0.0,2.0,1.0
24.0,279.78758588156546,0.0,0.09638662534422077,324.9360937637757,2.0,0.48894049127386047,206.03459043528463,1.0,0.3750011565565957,310.9119986574959,2.0,0.23644004676105368,195.98925361847176,2.0,0.7826783431141681,1.0,3.0,3.0
8.0,344.53329758287305,0.0,0.6136517957654845,310.5817265050674,0.0,0.1942805681774044,216.0634160012793,0.0,0.29879571923917725,279.6474147138697,2.0,0.5803217053470218,162.59253249257392,0.0,0.11776582864433592,3.0,2.0,3.0
100.0,311.668409651228,2.0,0.5216204149430017,238.0440462549215,0.0,0.4711514764175065,51.36894753374861,1.0,0.7960685637355689,54.51199453890749,1.0,0.6213308240403905,189.25579197674506,0.0,0.46975677705070507,0.0,0.0,0.0
49.0,185.64605737252668,1.0,0.3676235508462649,169.16868642309637,2.0,0.7087571717886046,134.57740892920316,0.0,0.4125245323556487,66.45091798362736,2.0,0.7469884094336712,170.7363278453263,0.0,0.04597932977529272,2.0,3.0,0.0
89.0,51.21653365206167,2.0,0.04525217752743337,245.95914031718593,0.0,0.4498212267262366,341.39744273901863,1.0,0.8980000588793537,176.5087167468199,2.0,0.8583042966228802,121.46715795253218,0.0,0.5548936220110107,3.0,0.0,2.0
88.0,211.89869036543035,2.0,0.827416762539729,274.0667068763325,1.0,0.4102604239428256,272.0650830104613,1.0,0.9325641485665213,209.6870130885767,0.0,0.4989185598754408,230.40393671988812,0.0,0.9305111245161921,0.0,1.0,3.0
6.0,268.81118740295517,2.0,0.06136822653650629,171.57141220219515,0.0,0.8710195086774671,199.0051326921919,0.0,0.6450621187050116,147.55667989903338,1.0,0.36382881763470326,210.19398461249253,0.0,0.9509898306724911,2.0,1.0,0.0
26.0,66.03376119605463,2.0,0.7247579701265066,189.7940247445972,0.0,0.06689707434524128,35.2721011199158,0.0,0.2445856619836933,179.96600963517855,2.0,0.9319808497818216,346.788016802515,0.0,0.4240629273218662,1.0,3.0,0.0
23.0,301.5936352665907,1.0,0.3476869116071698,314.47895131053986,1.0,0.044288832790972,101.89526629584027,2.0,0.5028500302913467,112.14412482359288,0.0,0.05578701870592597,77.35785812429899,2.0,0.2543403412364895,0.0,0.0,1.0
99.0,175.12287151462755,2.0,0.9048428941888008,193.66398412936317,0.0,0.7307511071181635,85.8055084674971,2.0,0.21965660356623354,222.0752998604296,2.0,0.47075716530706835,140.80306165887382,2.0,0.373957027295525,3.0,3.0,2.0
